budget,revenue,runtime,rating,votes,year,roi,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Foreign,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_Thriller,genre_War,genre_Western,label
2.6017398611159415,0.0022552971361121258,-0.3819554754325181,-1.0717092138794917,-0.3248279515606592,0.5656067787726726,-0.8413515582781812,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.219331818780403,1.9065390743237518,0.8743764043994439,-0.14948065586985773,1.4056925099898132,0.9719743513003742,-0.06586254619604932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.7929438822837107,0.9029826837790591,0.2210838268868236,-0.841152074377083,0.16715877088862643,1.0532478658059146,-0.5577211362448623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6017398611159415,0.3503570455633169,0.6231100284330514,0.31163362313495974,0.7705156220515563,1.0532478658059146,-0.7198395079877657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2.6017398611159415,-0.8507551682548279,-0.7337284017854675,-2.1092163416403293,-0.6173275203800106,-0.0033078227661097726,-1.1391123452812668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.6017398611159415,0.3650685978513184,0.2713371020801021,0.19635505338375586,0.08638483138202731,0.646880293278213,-0.7147041391206267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2.563499056882388,2.4614171030514607,-1.0855013281384167,0.31163362313495974,-0.05190994383381667,1.0532478658059146,0.029094821691666915,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.8399325199039039,-0.7575220659687192,0.02007072611370969,1.003305041642185,-0.7017730025914551,-0.4096753952938115,-0.5045357846018329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6017398611159415,1.7347864027292785,2.8845074121305827,1.003305041642185,1.5464349803422208,-0.0033078227661097726,-0.23657606437809622,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3722950357146186,0.3710043648850097,1.7789353578784564,1.003305041642185,-0.5622543798073294,0.7281538077837533,-0.6832176048306242,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.028127797612634,1.1152600181931354,-1.2362611537182522,-0.38003779537226545,-0.05558148653866209,0.4030597497615919,-0.3256652631555571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.219331818780403,0.4636475402002474,-0.8342349521720245,-0.9564306441282867,-0.382348787269904,0.1592392062449709,-0.6254968403841427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.295813427247511,1.4469235792137727,1.7286820826851779,1.1185836113933898,1.4252740710823222,-0.08458133727165011,-0.26433010576997806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.219331818780403,2.7064002651961347,0.8241231292061654,1.2338621811445936,3.9635339276987858,-0.4096753952938115,0.2443685019570123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.6017398611159415,3.0447451775033576,1.8291886330717348,-0.9564306441282867,-0.269754810987978,0.646880293278213,0.22069189603263947,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.410535839948172,0.10951582424326303,-1.0352480529451384,0.888026471890981,0.2589473385097618,-0.16585485177719045,-0.7844600858855741,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.2633117129415572,0.34626862491468324,1.3266558811389502,0.42691219288616356,0.5122837851440954,0.5656067787726726,-0.47777802563352967,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.410535839948172,0.6323332314613388,-0.3819554754325181,-1.1869877836306955,0.3801082477696605,0.9719743513003742,-0.5923546836557504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.175351924619249,2.855757568739564,-0.4824620258190751,-0.6105949348746742,1.89155999459769,-0.08458133727165011,-0.018519196559854394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.6017398611159415,0.47804227908624525,0.472350202853216,-0.38003779537226545,2.0176162941307156,0.9719743513003742,-0.6752683600768954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
